title,item_id,link,cover,creators,genres,views,subscribers,likes,banner,details,tags,episodes,released
Brush Stroke,223128,https://tapas.io/series/brushstroke/info,https://d30womf5coomej.cloudfront.net/sa/eb/5ea021a3-d965-45b2-a91e-49cc018d0be8_z.jpg,['Emma Kubert'],"['Slice of life', 'Romance', 'Drama']","27,327 views","2,131 subscribers","2,641 likes",https://d30womf5coomej.cloudfront.net/sa/9d/4ba5017e-11cb-4474-a991-3bed0bfd11a9.jpg,"A semi-autobiographical tale about 21-year-old art college student, May Collins, who finds her life turned upside down when her father falls into debt and her dream of becoming a renowned painter falls along with it. Her last resort to save her dream is to move across the country to live with her estranged mother and work as a part-time employee at BRUSH STROKE, her mother's boutique art supply store. May is a passive introvert who must confront her ambitions, mental health, romantic entanglements and strained family ties while navigating her budding career as a prestigious fine artist.",[],18,"Jan 26, 2022"
Golden Hour,186125,https://tapas.io/series/goldenhour/info,https://d30womf5coomej.cloudfront.net/sa/6e/0ee9f4d8-fe0b-467b-96f7-ea9f503b10cc_z.jpg,['Kai Lysander'],"['Horror', 'Romance', 'LGBTQ+']","22,417 views","4,761 subscribers","2,588 likes",https://d30womf5coomej.cloudfront.net/sa/80/2997106c-1643-48c3-8faf-5a0dd70b5a1e.jpg,"Father Lorne Ferré is a condemned priest who has fallen in love with the demon Buer. Vasariah, his guardian angel, offers Lorne a chance at absolution in the form of eternal life spent at the side of his immortal lover with a catch--Lorne must corrupt the soul of another to take his spot in Hell.","['#Monster', '#romance', '#religion', '#demons', '#angel', '#demon', '#horror', '#heaven', '#hell', '#angels', '#satan', '#lgbt', '#priest', '#biblical', '#Monster', '#romance', '#religion', '#demons', '#angel', '#demon', '#horror', '#heaven', '#hell', '#angels', '#satan', '#lgbt', '#priest', '#biblical']",31,"Apr 20, 2022"
Domination,229665,https://tapas.io/series/domination-comic/info,https://d30womf5coomej.cloudfront.net/sa/1a/a7fb91c1-73bc-4ebb-a352-8891ed0757b5_z.jpg,['GM.T'],"['Drama', 'Horror']","42,664 views","1,829 subscribers","2,542 likes",https://d30womf5coomej.cloudfront.net/sa/b6/e61d4340-eaa4-4d68-b7d0-52a8f4bcea5a.jpg,"Those “things” have been watching me. Ever since the day I felt their eyes on me, the people in my life have been acting strange. Actually, the whole world has been acting strange. Everywhere I go, I’m haunted by distorted faces and eerie shrieks. There are a few of us who have managed to evade their influence, but we don’t know why. It seems like something about me is different… special. I need to stop them from hurting anyone else, but I fear that it’s too late. Domination has already begun.",[],27,"Mar 03, 2022"
Enoch: A Girl of Destiny,220407,https://tapas.io/series/enoch-a-girl-of-destiny/info,https://d30womf5coomej.cloudfront.net/sa/7f/213ca567-27af-41c5-9e19-702242d3cf80_z.jpg,"['Modak', 'S']","['Action', 'Fantasy']","42,328 views","2,727 subscribers","2,440 likes",https://d30womf5coomej.cloudfront.net/sa/0d/766a9b89-ce29-4946-bb8e-2a61532184c3.jpg,"Created at the height of a world war, Chimerians, hybrid humans who gained superpowers from being infused with animal DNA, had quickly fallen to discrimination once their usefulness had worn out. Zero-one, a grizzled veteran Chimerian, lives day-to-day beating up gangsters and searching for medicine to prolong his life when suddenly, a character from his past drops hope for him in the form of a real cure. The catch? He has to escort Enoch, a young, mysterious girl to safety while the world’s governments all target her.",[],37,"Nov 27, 2021"
Ganzi Monster,232163,https://tapas.io/series/ganzi-monster/info,https://d30womf5coomej.cloudfront.net/sa/58/5cd792f6-1bf0-4f84-9732-177f235eec06_z.jpg,"['Samgu', 'Samjun']",['Drama'],"39,374 views","4,202 subscribers","2,279 likes",https://d30womf5coomej.cloudfront.net/sa/a9/1cf4e893-b494-4e08-bb8d-68caa427cdef.jpg,"Eunho Cha is, without a doubt, the biggest outcast at school. He spends his days avoiding bullies and daydreaming about his crush. He’d give anything to be popular, so when he discovers a face editing app called Icing, he spies an opportunity. With Icing’s help, Eunho now looks like a superstar… or at least Ganzi Monster (GM), his online alter ego, does. But just when GM and his dance videos are starting to get popular, someone discovers his secret, and Eunho’s days of being invisible are about to come to an end…",[],22,"Apr 12, 2022"
Rot8ion,205193,https://tapas.io/series/Rot8ion/info,https://d30womf5coomej.cloudfront.net/sa/ce/0e85da87-a006-4bc2-aaca-fed4e0e406e3_z.png,['Dojo'],"['Mystery', 'Comedy']","25,719 views","1,835 subscribers","2,060 likes",https://d30womf5coomej.cloudfront.net/sa/fe/fc00661e-2be5-4676-b153-f8de32fbac05.png,"When Rot8ion’s  manager is brutally killed during a concert (totally an accident!), private eye Roper Channing receives an anonymous letter begging her to not only investigate the previous manager’s death, but to pose as their new manager to do it! There’s just one major problem: Roper can’t stand boy bands! And Roper’s getting the sneaking suspicion these lunkheads might be messing with her, especially when one of the members themselves turns up dead under suspiciously convenient circumstances. Is there something dark at play here or is this whole thing just a colossal publicity stunt to garner attention from Rot8ion’s dying fanbase?",[],19,"Mar 06, 2022"
Go Blings,112588,https://tapas.io/series/goblings/info,https://d30womf5coomej.cloudfront.net/sa/cc/a6ac67f5-cfba-4041-9dfb-ff1797001c77_z.jpg,['Kirin'],"['Slice of life', 'Comedy', 'Fantasy']","48,705 views","3,409 subscribers","1,947 likes",3,"Official comic of the K-POP sensation BigBang! 

Seungri, TOP, GD, Daesung, Taeyang, they are the legendary members of Big Bang! From house chores to life as pop stars, the boys band together and go on misadventures, go against evil magical forces, and more with their best goblin friends: the go blings!",[],13,"Jul 20, 2018"
Caldera,100066,https://tapas.io/series/caldera/info,https://d30womf5coomej.cloudfront.net/sa/ed/dedcd0b9-d15d-4171-8cdd-f7fc1eef7503_z.jpg,"['Hae-Woong Choi', 'Du-Sik Kang']","['Action', 'Drama', 'Comedy']","52,464 views","3,993 subscribers","1,872 likes",6,"After finding out his wife's and daughter's safety is at risk, former secret agent, Min goes on a mission to save his family. But he only has a matter of time before Baekdu Mountain erupts.",[],26,"Mar 24, 2018"
The Fox's Kiss,191445,https://tapas.io/series/the-foxs-kiss/info,https://d30womf5coomej.cloudfront.net/sa/74/b40b1f29-b72c-474a-a547-9606e059ed0d_z.jpg,['Saki Aikawa'],['Romance'],"30,711 views","3,667 subscribers","1,830 likes",https://d30womf5coomej.cloudfront.net/sa/b2/85e2be25-92ba-4692-abad-dd308e013680.jpg,"High schooler Koharu is just your typical teenager—who inherited the magical ability to heal demons. She already has enough on her plate, but now a variety of demons, ranging from kindhearted to wicked, appear before Koharu to benefit from her restorative abilities. There’s one in particular, the haughty demon fox Iori, who’s tailing her all the time! When Iori decides to make a move on Koharu with a sudden kiss, this teen’s life gets turned upside down.",[],33,"Dec 03, 2020"
Devoted to Diamond,231444,https://tapas.io/series/devoted-to-diamond/info,https://d30womf5coomej.cloudfront.net/sa/90/5e36d72f-abba-4dfd-a719-3c2d8e7cf782_z.jpg,"['Hanyak', 'C.C.Mill', 'Lee Su Lim']","['Fantasy', 'Romance']","32,369 views","10,176 subscribers","1,764 likes",https://d30womf5coomej.cloudfront.net/sa/33/bd4321c3-d506-46a9-a166-ee3de3d28bb1.jpg,"The great hero Devota worked tirelessly to save the world from evil, only to be betrayed and killed by the very man who raised her. Luckily, she’s granted a new life as a young orphan named Diamond and, through a twist of fate, is taken in by an old comrade, now a powerful duchess. The whole family dotes on her like she’s one of their own, and as it turns out, she actually might be… But with her murderer still at large and her revenge still unfinished, will Dia be able to open her heart to love?",[],2,"Apr 24, 2022"
SUPER NATURAL,197440,https://tapas.io/series/super-natural-comic/info,https://d30womf5coomej.cloudfront.net/sa/3e/cdd67146-3688-42ee-a10a-6759318b5788_z.jpg,['ETSUKO'],['BL'],"12,934 views","3,923 subscribers","1,695 likes",https://d30womf5coomej.cloudfront.net/sa/c1/a2e15d21-25ad-43e6-a948-292f36cf33a9.jpg,"Noburu has a problem, and his name is Daichi. The two beauty school students are good friends, but Noburu wishes they could become more. Daichi is everything Noburu isn’t: charismatic, a brilliant student, and a talented stylist. Too scared to be honest about his feelings, Noburu pushes Daichi away, leaving them both confused and hurt. With Noburu unable to open up and Daichi unable to understand, will the two ever become more than friends, or is even their friendship at risk of getting cut?",[],8,"Feb 04, 2021"
Fateful Odds,141656,https://tapas.io/series/FatefulOdds/info,https://d30womf5coomej.cloudfront.net/sa/28/5a57287c-d9b3-4dbc-a20c-e42db99a8b61_z.jpg,['Kisai Entertainment'],"['Fantasy', 'Action', 'Comedy']","21,286 views","2,868 subscribers","1,620 likes",6,"Kai ‘Ai’ Harada is an unlucky boy who keeps experiencing weird occurrences. He just wants a normal life and enrolls in the ""Odds School"", a special academy located on an isolated island. He soon finds out that, unfortunately, these weird occurrences will follow him where ever he goes, and the other students on Eve Island experience them, too.",[],21,"Jun 01, 2019"
Shaman,31434,https://tapas.io/series/_shaman/info,https://d30womf5coomej.cloudfront.net/sa/6e/a0c4906e-d31b-4661-affd-660bee8d235e_z.jpg,['Highest S. Wave'],['Mystery'],"44,829 views","3,080 subscribers","1,593 likes",6,"A wild, action-packed mystery-thriller that blends our world with the supernatural - shamans, demons, Triad and dragons.

Scroll-reading through Shaman by Highest S. Wave naturally feels like viewing an animated film. Each and every panel sequentially flows with darkly vivid artwork. Mix of gorgeous psychedelic colors produces a surreal experience that is truly unforgettable.   The overall art-style complements the mysterious tone of this fascinating story of Shamans. Jowi, the main protagonist, is immediately introduced as an abnormal character with regenerative healing powers. Since the strangled death of his sister 10 years ago, he struggles with visions that forces him to relive the horrific tragedy. Jowi discovers new evidence that she may still be alive, and he is faced with many complex obstacles on his path to uncovering the truth. One of those obstacles is ""Odd-Eye,"" a popular hallucinogen that gives unworldly powers. This drug is a McGuffin that persists throughout the story.   

The overarching theme to keep in mind is the meaning of perfection versus imperfection. Some desire to become gods while others desire to become humans.",[],34,"Mar 28, 2016"
Legend,43219,https://tapas.io/series/legendcomic/info,https://d30womf5coomej.cloudfront.net/sa/f0/757fc76d-82c2-454b-b6b6-d4f51006a2b6_z.jpg,"['Samuel Sattin', 'Chris Koehler']","['Drama', 'Action', 'Fantasy']","40,301 views","4,175 subscribers","1,429 likes",4,"What if a bio-terror agent wiped out most of humanity, and our domesticated animals were left in charge? How would our dogs and cats set about ruling and rebuilding the world?

From acclaimed novelist Samuel Sattin and award-winning illustrator Chris Koehler comes LEGEND, where cat technology rules, dogs partner with hawks,and humans may be the most beastly creatures of all.",[],12,"Sep 20, 2016"
Heart Crush,232173,https://tapas.io/series/heart-crush/info,https://d30womf5coomej.cloudfront.net/sa/55/527dc628-9d58-47f7-8f86-63ba32722717_z.jpg,"['Salmon Jeongol', 'Dasim', 'Choi Soo Hyun']",['Romance'],"14,647 views","3,384 subscribers","1,386 likes",https://d30womf5coomej.cloudfront.net/sa/2b/a5a8b293-752d-4fa3-bd34-63275b8c3419.jpg,"Second-year resident Yoo Daon followed her heart and confessed her feelings to visiting professor Kang Juheon at his farewell party. It’s not like she’s gonna see him again, right? But little did she know that he’s decided to stay! Confused, embarrassed, and regretting the night before, Daon doesn’t know what to do. Can she survive the rest of her residency while working with her crush? And what made Juheon decide to stay? Plus… will her colleagues ever stop being so damn annoying?!",[],20,"Apr 24, 2022"
Long Live the Drama King,232171,https://tapas.io/series/long-live-the-drama-king/info,https://d30womf5coomej.cloudfront.net/sa/21/aa1c3675-ae8b-49b0-bf63-63ce5220fa05_z.jpg,"['Aira', 'Gobyeol']",['Drama'],"12,284 views","3,149 subscribers","1,346 likes",https://d30womf5coomej.cloudfront.net/sa/f9/279293e1-8049-44da-91fa-d48be5e30425.jpg,"After his first drama flopped, Lee Hyunseok gave up on being a PD. But when he finds himself being granted one last wish in his dying moments, he wants only one thing: to produce the ultimate makjang drama. Now, he’s been given a second shot at life (and the assistance of a ghostly PD), but he’s on a time crunch to achieve ratings and recognition. With no budget, rookie actors, and an amateur writer, Hyunseok’s got his work cut out for him. But what’s a good drama without a few twists and turns?",[],20,"Apr 21, 2022"
In the Dell,122332,https://tapas.io/series/inthedell/info,https://d30womf5coomej.cloudfront.net/sa/c3/a6a844c1-148a-454a-9e1f-8a235ac2d50f_z.png,['JSalvador'],['Comedy'],"33,691 views","1,102 subscribers","1,299 likes",4,"Welcome to The Dell, a small valley of forest animals. They have a new mayor, Mr. Pigley, who does strange things and exhibits terrible behavior. The local animals embrace their new leader but what will become of the Dell?",[],12,"Nov 05, 2018"
Welcome to Showside,35390,https://tapas.io/series/showside/info,https://d30womf5coomej.cloudfront.net/sa/86/fdb4c3e2-e913-4445-97c2-77b4767b1cf9_z.jpg,['Ian McGinty'],['Fantasy'],"37,733 views","2,900 subscribers","1,290 likes",6,"WELCOME TO SHOWSIDE features the adventures of Kit, a lovable kid with a monstrous secret: his dad is the Great Shadow King and he wants Kit to take over the family business of destroying the world.

Kit is a fun-loving dude who wishes he didn’t have a care in the world,” said Ian McGinty. “But as much as he wants to skateboard, eat rad food, and hang with his buds like any kid would, well, his father is the Shadow King, Ruler of the Nexus, and that means sometimes Kit and his friends have to defend the town of Showside from ghosts, demons and monsters.",[],9,"May 31, 2016"
